,code,name,c_name
4289,002567,唐人神,农林牧渔
4290,002604,龙力生物,农林牧渔
4291,002679,福建金森,农林牧渔
4292,002688,金河生物,农林牧渔
4293,002696,百洋股份,农林牧渔
4294,002714,牧原股份,农林牧渔
4295,002746,仙坛股份,农林牧渔
4296,002772,众兴菌业,农林牧渔
4297,002852,道道全,农林牧渔
4298,002868,绿康生化,农林牧渔
4299,300021,大禹节水,农林牧渔
4300,300087,荃银高科,农林牧渔
4301,300094,国联水产,农林牧渔
4302,300106,西部牧业,农林牧渔
4303,300119,瑞普生物,农林牧渔
4304,300138,晨光生物,农林牧渔
4305,300143,星普医科,农林牧渔
4306,300149,量子高科,农林牧渔
4307,300175,朗源股份,农林牧渔
4308,300186,大华农,农林牧渔
4309,300189,神农基因,农林牧渔
4310,300268,佳沃股份,农林牧渔
4311,300313,天山生物,农林牧渔
4312,300498,温氏股份,农林牧渔
4313,300511,雪榕生物,农林牧渔
4314,300673,佩蒂股份,农林牧渔
4315,600081,东风科技,汽车零部件
4316,600148,长春一东,汽车零部件
4317,600178,东安动力,汽车零部件
4318,600480,凌云股份,汽车零部件
4319,600523,贵航股份,汽车零部件
4320,600660,福耀玻璃,汽车零部件
4321,600676,交运股份,汽车零部件
4322,600698,湖南天雁,汽车零部件
4323,600699,均胜电子,汽车零部件
4324,600741,华域汽车,汽车零部件
4325,600742,一汽富维,汽车零部件
4326,600933,爱柯迪,汽车零部件
4327,600960,渤海活塞,汽车零部件
4328,601311,骆驼股份,汽车零部件
4329,601689,拓普集团,汽车零部件
4330,601799,星宇股份,汽车零部件
4331,603006,联明股份,汽车零部件
4332,603009,北特科技,汽车零部件
4333,603023,威帝股份,汽车零部件
4334,603035,常熟汽饰,汽车零部件
4335,603037,凯众股份,汽车零部件
4336,603040,新坐标,汽车零部件
4337,603085,天成自控,汽车零部件
4338,603089,正裕工业,汽车零部件
4339,603158,腾龙股份,汽车零部件
4340,603161,科华控股,汽车零部件
4341,603166,福达股份,汽车零部件
4342,603178,圣龙股份,汽车零部件
4343,603179,新泉股份,汽车零部件
4344,603197,保隆科技,汽车零部件
4345,603239,浙江仙通,汽车零部件
4346,603286,日盈电子,汽车零部件
4347,603305,旭升股份,汽车零部件
4348,603306,华懋科技,汽车零部件
4349,603319,湘油泵,汽车零部件
4350,603335,迪生力,汽车零部件
4351,603358,华达科技,汽车零部件
4352,603586,金麒麟,汽车零部件
4353,603655,朗博科技,汽车零部件
4354,603701,德宏股份,汽车零部件
4355,603730,岱美股份,汽车零部件
4356,603758,秦安股份,汽车零部件
4357,603767,中马传动,汽车零部件
4358,603768,常青股份,汽车零部件
4359,603788,宁波高发,汽车零部件
4360,603809,豪能股份,汽车零部件
4361,603917,合力科技,汽车零部件
4362,603922,金鸿顺,汽车零部件
4363,603926,铁流股份,汽车零部件
4364,603997,继峰股份,汽车零部件
4365,000030,富奥股份,汽车零部件
4366,000338,潍柴动力,汽车零部件
4367,000559,万向钱潮,汽车零部件
4368,000581,威孚高科,汽车零部件
4369,000622,恒立实业,汽车零部件
4370,000678,襄阳轴承,汽车零部件
4371,000700,模塑科技,汽车零部件
4372,000710,贝瑞基因,汽车零部件
4373,000757,浩物股份,汽车零部件
4374,000760,斯太尔,汽车零部件
4375,000887,中鼎股份,汽车零部件
4376,000903,云内动力,汽车零部件
4377,000980,众泰汽车,汽车零部件
4378,001696,宗申动力,汽车零部件
4379,002048,宁波华翔,汽车零部件
4380,002085,万丰奥威,汽车零部件
4381,002101,广东鸿图,汽车零部件
4382,002126,银轮股份,汽车零部件
4383,002213,特 尔 佳,汽车零部件
4384,002239,奥特佳,汽车零部件
4385,002265,西仪股份,汽车零部件
4386,002283,天润曲轴,汽车零部件
4387,002284,亚太股份,汽车零部件
4388,002328,新朋股份,汽车零部件
4389,002355,兴民智通,汽车零部件
4390,002363,隆基机械,汽车零部件
4391,002406,远东传动,汽车零部件
4392,002434,万里扬,汽车零部件
4393,002448,中原内配,汽车零部件
4394,002454,松芝股份,汽车零部件
4395,002472,双环传动,汽车零部件
4396,002488,金固股份,汽车零部件
4397,002510,天汽模,汽车零部件
4398,002536,西泵股份,汽车零部件
4399,002553,南方轴承,汽车零部件
4400,002590,万安科技,汽车零部件
4401,002592,八菱科技,汽车零部件
4402,002593,日上集团,汽车零部件
4403,002625,光启技术,汽车零部件
4404,002662,京威股份,汽车零部件
4405,002664,长鹰信质,汽车零部件
4406,002703,浙江世宝,汽车零部件
4407,002708,光洋股份,汽车零部件
4408,002715,登云股份,汽车零部件
4409,002725,跃岭股份,汽车零部件
4410,002765,蓝黛传动,汽车零部件
4411,002863,今飞凯达,汽车零部件
4412,002865,钧达股份,汽车零部件
4413,002906,华阳集团,汽车零部件
4414,002921,联诚精密,汽车零部件
4415,300100,双林股份,汽车零部件
4416,300176,鸿特精密,汽车零部件
4417,300258,精锻科技,汽车零部件
4418,300304,云意电气,汽车零部件
4419,300375,鹏翎股份,汽车零部件
4420,300432,富临精工,汽车零部件
4421,300473,德尔股份,汽车零部件
4422,300507,苏奥传感,汽车零部件
4423,300547,川环科技,汽车零部件
4424,300580,贝斯特,汽车零部件
4425,300585,奥联电子,汽车零部件
4426,300611,美力科技,汽车零部件
4427,300643,万通智控,汽车零部件
4428,300652,雷迪克,汽车零部件
4429,300680,隆盛科技,汽车零部件
4430,300695,兆丰股份,汽车零部件
4431,300707,威唐工业,汽车零部件
4432,300733,西菱动力,汽车零部件
4433,600580,卧龙电气,电机
4434,603320,迪贝电气,电机
4435,603728,鸣志电器,电机
4436,603819,神力股份,电机
4437,603988,中电电机,电机
4438,000922,*ST佳电,电机
4439,002176,江特电机,电机
4440,002196,方正电机,电机
4441,002249,大洋电机,电机
4442,002576,通达动力,电机
4443,002801,微光股份,电机
4444,002823,凯中精密,电机
4445,002892,科力尔,电机
4446,300308,中际旭创,电机
4447,300626,华瑞股份,电机
4448,300660,江苏雷利,电机
4449,000721,西安饮食,餐饮
4450,002186,全 聚 德,餐饮
4451,002306,*ST云网,餐饮
4452,600037,歌华有线,传媒
4453,600088,中视传媒,传媒
4454,600136,当代明诚,传媒
4455,600158,中体产业,传媒
4456,600229,城市传媒,传媒
4457,600242,中昌数据,传媒
4458,600373,中文传媒,传媒
4459,600386,北巴传媒,传媒
4460,600551,时代出版,传媒
4461,600576,祥源文化,传媒
4462,600633,浙数文化,传媒
4463,600637,东方明珠,传媒
4464,600640,号百控股,传媒
4465,600652,游久游戏,传媒
4466,600661,新南洋,传媒
4467,600715,文投控股,传媒
4468,600757,长江传媒,传媒
4469,600804,鹏博士,传媒
4470,600825,新华传媒,传媒
4471,600831,广电网络,传媒
4472,600832,东方明珠,传媒
4473,600880,博瑞传播,传媒
4474,600892,大晟文化,传媒
4475,600936,广西广电,传媒
4476,600959,江苏有线,传媒
4477,600977,中国电影,传媒
4478,600986,科达股份,传媒
4479,600996,贵广网络,传媒
4480,601019,山东出版,传媒
4481,601098,中南传媒,传媒
4482,601595,上海电影,传媒
4483,601801,皖新传媒,传媒
4484,601811,新华文轩,传媒
4485,601858,中国科传,传媒
4486,601900,南方传媒,传媒
4487,601928,凤凰传媒,传媒
4488,601929,吉视传媒,传媒
4489,601949,中国出版,传媒
4490,601999,出版传媒,传媒
4491,603000,人民网,传媒
4492,603096,新经典,传媒
4493,603103,横店影视,传媒
4494,603258,电魂网络,传媒
4495,603444,吉比特,传媒
4496,603533,掌阅科技,传媒
4497,603598,引力传媒,传媒
4498,603721,中广天择,传媒
4499,603729,龙韵股份,传媒
4500,603825,华扬联众,传媒
4501,603888,新华网,传媒
4502,603999,读者传媒,传媒
4503,000038,深大通,传媒
4504,000156,华数传媒,传媒
4505,000503,海虹控股,传媒
4506,000504,南华生物,传媒
4507,000526,*ST紫学,传媒
4508,000607,华媒控股,传媒
4509,000665,湖北广电,传媒
4510,000673,当代东方,传媒
4511,000676,智度股份,传媒
4512,000681,视觉中国,传媒
4513,000719,大地传媒,传媒
4514,000793,华闻传媒,传媒
4515,000802,北京文化,传媒
4516,000835,长城动漫,传媒
4517,000892,欢瑞世纪,传媒
4518,000917,电广传媒,传媒
4519,002027,分众传媒,传媒
4520,002071,长城影视,传媒
4521,002095,生 意 宝,传媒
4522,002103,广博股份,传媒
4523,002113,天润数娱,传媒
4524,002123,梦网集团,传媒
4525,002131,利欧股份,传媒
4526,002137,麦达数字,传媒
4527,002143,印纪传媒,传媒
4528,002148,北纬科技,传媒
4529,002174,游族网络,传媒
4530,002175,东方网络,传媒
4531,002181,粤 传 媒,传媒
4532,002188,巴士在线,传媒
4533,002238,天威视讯,传媒
4534,002247,帝龙文化,传媒
4535,002261,拓维信息,传媒
4536,002292,奥飞娱乐,传媒
4537,002315,焦点科技,传媒
4538,002343,慈文传媒,传媒
4539,002354,天神娱乐,传媒
4540,002400,省广股份,传媒
4541,002425,凯撒文化,传媒
4542,002445,中南文化,传媒
4543,002464,众应互联,传媒
4544,002502,骅威文化,传媒
4545,002517,恺英网络,传媒
4546,002555,三七互娱,传媒
4547,002558,巨人网络,传媒
4548,002602,世纪华通,传媒
4549,002619,艾格拉斯,传媒
4550,002624,完美世界,传媒
4551,002640,跨境通,传媒
4552,002654,万润科技,传媒
4553,002712,思美传媒,传媒
4554,002739,万达电影,传媒
4555,002858,力盛赛车,传媒
4556,002878,元隆雅图,传媒
4557,002905,金逸影视,传媒
4558,300027,华谊兄弟,传媒
4559,300031,宝通科技,传媒
4560,300043,星辉娱乐,传媒
4561,300051,三五互联,传媒
4562,300052,中青宝,传媒
4563,300058,蓝色光标,传媒
4564,300059,东方财富,传媒
4565,300063,天龙集团,传媒
4566,300071,华谊嘉信,传媒
4567,300104,乐视网,传媒
4568,300113,顺网科技,传媒
4569,300133,华策影视,传媒
4570,300148,天舟文化,传媒
4571,300226,上海钢联,传媒
4572,300242,明家联合,传媒
4573,300251,光线传媒,传媒
4574,300269,联建光电,传媒
4575,300288,朗玛信息,传媒
4576,300291,华录百纳,传媒
4577,300295,三六五网,传媒
4578,300299,富春股份,传媒
4579,300315,掌趣科技,传媒
4580,300336,新文化,传媒
4581,300343,联创互联,传媒
4582,300359,全通教育,传媒
4583,300364,中文在线,传媒
4584,300383,光环新网,传媒
4585,300392,腾信股份,传媒
4586,300418,昆仑万维,传媒
4587,300426,唐德影视,传媒
4588,300431,暴风集团,传媒
4589,300467,迅游科技,传媒
4590,300494,盛天网络,传媒
4591,300518,盛讯达,传媒
4592,300528,幸福蓝海,传媒
4593,300533,冰川网络,传媒
4594,300612,宣亚国际,传媒
4595,300654,世纪天鸿,传媒
4596,600038,中直股份,国防军工
4597,600072,中船科技,国防军工
4598,600118,中国卫星,国防军工
4599,600150,中国船舶,国防军工
4600,600184,光电股份,国防军工
4601,600316,洪都航空,国防军工
4602,600343,航天动力,国防军工
4603,600372,中航电子,国防军工
4604,600391,航发科技,国防军工
4605,600435,北方导航,国防军工
4606,600562,国睿科技,国防军工
4607,600677,航天通信,国防军工
4608,600685,中船防务,国防军工
4609,600760,中航黑豹,国防军工
4610,600862,中航高科,国防军工
4611,600879,航天电子,国防军工
4612,600893,航发动力,国防军工
4613,600967,内蒙一机,国防军工
4614,600990,四创电子,国防军工
4615,601890,亚星锚链,国防军工
4616,601989,中国重工,国防军工
4617,000519,中兵红箭,国防军工
4618,000547,航天发展,国防军工
4619,000738,航发控制,国防军工
4620,000768,中航飞机,国防军工
4621,000801,四川九洲,国防军工
4622,002013,中航机电,国防军工
4623,002023,海特高新,国防军工
4624,002151,北斗星通,国防军工
4625,002190,成飞集成,国防军工
4626,002297,博云新材,国防军工
4627,002413,雷科防务,国防军工
4628,002608,江苏国信,国防军工
4629,002829,星网宇达,国防军工
4630,300008,天海防务,国防军工
4631,300034,钢研高纳,国防军工
4632,300101,振芯科技,国防军工
4633,300123,太阳鸟,国防军工
4634,300159,新研股份,国防军工
4635,300397,天和防务,国防军工
4636,300424,航新科技,国防军工
4637,300456,耐威科技,国防军工
4638,300474,景嘉微,国防军工
4639,300527,华舟应急,国防军工
4640,300581,晨曦航空,国防军工
4641,300589,江龙船艇,国防军工
4642,300600,瑞特股份,国防军工
4643,300696,爱乐达,国防军工
4644,300719,安达维尔,国防军工
4645,300722,新余国科,国防军工
4646,300662,科锐国际,其他休闲服务
4647,600057,象屿股份,物流
4648,600119,长江投资,物流
4649,600153,建发股份,物流
4650,600179,安通控股,物流
4651,600180,瑞茂通,物流
4652,600233,圆通速递,物流
4653,600270,外运发展,物流
4654,600575,皖江物流,物流
4655,600787,中储股份,物流
4656,600794,保税科技,物流
4657,603056,德邦股份,物流
4658,603066,音飞储存,物流
4659,603117,万林股份,物流
4660,603128,华贸物流,物流
4661,603223,恒通股份,物流
4662,603329,上海雅仕,物流
4663,603535,嘉诚国际,物流
4664,603569,长久物流,物流
4665,603648,畅联股份,物流
4666,603813,原尚股份,物流
4667,002120,韵达股份,物流
4668,002183,怡 亚 通,物流
4669,002210,飞马国际,物流
4670,002245,澳洋顺昌,物流
4671,002352,顺丰控股,物流
4672,002468,申通快递,物流
4673,002492,恒基达鑫,物流
4674,002711,欧浦智网,物流
4675,002769,普路通,物流
4676,002800,天顺股份,物流
4677,002889,东方嘉盛,物流
4678,300013,新宁物流,物流
4679,300240,飞力达,物流
4680,300350,华鹏飞,物流
4681,300538,同益股份,物流
4682,600031,三一重工,专用设备
4683,600169,太原重工,专用设备
4684,600302,标准股份,专用设备
4685,600320,振华重工,专用设备
4686,600375,华菱星马,专用设备
4687,600388,龙净环保,专用设备
4688,600444,国机通用,专用设备
4689,600499,科达洁能,专用设备
4690,600501,航天晨光,专用设备
4691,600520,文一科技,专用设备
4692,600526,菲达环保,专用设备
4693,600560,金自天正,专用设备
4694,600579,天华院,专用设备
4695,600582,天地科技,专用设备
4696,600710,ST常林,专用设备
4697,600761,安徽合力,专用设备
4698,600815,*ST厦工,专用设备
4699,600835,上海机电,专用设备
4700,600843,上工申贝,专用设备
4701,600860,*ST京城,专用设备
4702,600894,广日股份,专用设备
4703,600984,建设机械,专用设备
4704,601038,一拖股份,专用设备
4705,601106,*ST一重,专用设备
4706,601268,*ST二重,专用设备
4707,601313,江南嘉捷,专用设备
4708,601608,中信重工,专用设备
4709,601717,郑煤机,专用设备
4710,601798,蓝科高新,专用设备
4711,603011,合锻智能,专用设备
4712,603012,创力集团,专用设备
4713,603029,天鹅股份,专用设备
4714,603036,如通股份,专用设备
4715,603076,乐惠国际,专用设备
4716,603159,上海亚虹,专用设备
4717,603169,兰石重装,专用设备
4718,603203,快克股份,专用设备
4719,603277,银都股份,专用设备
4720,603283,赛腾股份,专用设备
4721,603289,泰瑞机器,专用设备
4722,603298,杭叉集团,专用设备
4723,603311,金海环境,专用设备
4724,603318,派思股份,专用设备
4725,603321,梅轮电梯,专用设备
4726,603337,杰克股份,专用设备
4727,603338,浙江鼎力,专用设备
4728,603356,华菱精工,专用设备
4729,603611,诺力股份,专用设备
4730,603638,艾迪精密,专用设备
4731,603656,泰禾光电,专用设备
4732,603686,龙马环卫,专用设备
4733,603690,至纯科技,专用设备
4734,603789,星光农机,专用设备
4735,603800,道森股份,专用设备
4736,603855,华荣股份,专用设备
4737,603895,天永智能,专用设备
4738,603901,永创智能,专用设备
4739,603912,佳力图,专用设备
4740,603966,法兰泰克,专用设备
4741,000157,中联重科,专用设备
4742,000425,徐工机械,专用设备
4743,000528,柳 工,专用设备
4744,000551,创元科技,专用设备
4745,000680,山推股份,专用设备
4746,000821,京山轻机,专用设备
4747,000852,石化机械,专用设备
4748,000856,冀东装备,专用设备
4749,000923,河北宣工,专用设备
4750,002006,精功科技,专用设备
4751,002009,天奇股份,专用设备
4752,002021,中捷资源,专用设备
4753,002031,巨轮智能,专用设备
4754,002073,软控股份,专用设备
4755,002097,山河智能,专用设备
4756,002111,威海广泰,专用设备
4757,002192,融捷股份,专用设备
4758,002204,大连重工,专用设备
4759,002209,达 意 隆,专用设备
4760,002278,神开股份,专用设备
4761,002337,赛象科技,专用设备
4762,002353,杰瑞股份,专用设备
4763,002366,台海核电,专用设备
4764,002367,康力电梯,专用设备
4765,002430,杭氧股份,专用设备
4766,002435,长江润发,专用设备
4767,002459,天业通联,专用设备
4768,002483,润邦股份,专用设备
4769,002490,*ST墨龙,专用设备
4770,002499,科林环保,专用设备
4771,002509,天广中茂,专用设备
4772,002523,天桥起重,专用设备
4773,002526,山东矿机,专用设备
4774,002529,海源机械,专用设备
4775,002535,林州重机,专用设备
4776,002564,天沃科技,专用设备
4777,002595,豪迈科技,专用设备
4778,002611,东方精工,专用设备
4779,002613,北玻股份,专用设备
4780,002621,三垒股份,专用设备
4781,002645,华宏科技,专用设备
4782,002651,利君股份,专用设备
4783,002667,鞍重股份,专用设备
4784,002685,华东重机,专用设备
4785,002689,远大智能,专用设备
4786,002690,美亚光电,专用设备
4787,002691,冀凯股份,专用设备
4788,002698,博实股份,专用设备
4789,002722,金轮股份,专用设备
4790,002730,电光科技,专用设备
4791,002757,南兴装备,专用设备
4792,002774,快意电梯,专用设备
4793,002779,中坚科技,专用设备
4794,002786,银宝山新,专用设备
4795,002816,和科达,专用设备
4796,002833,弘亚数控,专用设备
4797,002837,英维克,专用设备
4798,002890,弘宇股份,专用设备
4799,300004,南风股份,专用设备
4800,300035,中科电气,专用设备
4801,300084,海默科技,专用设备
4802,300099,精准信息,专用设备
4803,300103,达刚路机,专用设备
4804,300151,昌红科技,专用设备
4805,300173,智慧松德,专用设备
4806,300195,长荣股份,专用设备
4807,300201,海伦哲,专用设备
4808,300210,森远股份,专用设备
4809,300275,梅安森,专用设备
4810,300276,三丰智能,专用设备
4811,300281,金明精机,专用设备
4812,300293,蓝英装备,专用设备
4813,300307,慈星股份,专用设备
4814,300309,吉艾科技,专用设备
4815,300362,天翔环境,专用设备
4816,300382,斯莱克,专用设备
4817,300385,雪浪环境,专用设备
4818,300411,金盾股份,专用设备
4819,300415,伊之密,专用设备
4820,300434,金石东方,专用设备
4821,300442,普丽盛,专用设备
4822,300457,赢合科技,专用设备
4823,300461,田中精机,专用设备
4824,300471,厚普股份,专用设备
4825,300472,新元科技,专用设备
4826,300480,光力科技,专用设备
4827,300483,沃施股份,专用设备
4828,300486,东杰智能,专用设备
4829,300499,高澜股份,专用设备
4830,300509,新美星,专用设备
4831,300512,中亚股份,专用设备
4832,300521,爱司凯,专用设备
4833,300540,深冷股份,专用设备
4834,300549,优德精密,专用设备
4835,300551,古鳌科技,专用设备
4836,300604,长川科技,专用设备
4837,300619,金银河,专用设备
4838,300669,沪宁股份,专用设备
4839,600050,中国联通,通信运营
4840,000889,茂业通信,通信运营
4841,002467,二六三,通信运营
4842,300571,平治信息,通信运营
4843,300578,会畅通讯,通信运营
4844,600063,皖维高新,化学纤维
4845,600346,恒力股份,化学纤维
4846,600527,江南高纤,化学纤维
4847,600669,*ST鞍成,化学纤维
4848,600810,神马股份,化学纤维
4849,600889,南京化纤,化学纤维
4850,601113,华鼎股份,化学纤维
4851,601233,桐昆股份,化学纤维
4852,603055,台华新材,化学纤维
4853,603225,新凤鸣,化学纤维
4854,000420,吉林化纤,化学纤维
4855,000584,哈工智能,化学纤维
4856,000677,恒天海龙,化学纤维
4857,000703,恒逸石化,化学纤维
4858,000782,美达股份,化学纤维
4859,000832,*ST龙涤,化学纤维
4860,000936,华西股份,化学纤维
4861,000949,新乡化纤,化学纤维
4862,002015,霞客环保,化学纤维
4863,002064,华峰氨纶,化学纤维
4864,002172,澳洋科技,化学纤维
4865,002206,海 利 得,化学纤维
4866,002254,泰和新材,化学纤维
4867,002427,尤夫股份,化学纤维
4868,002493,荣盛石化,化学纤维
4869,300699,光威复材,化学纤维
4870,600121,*ST郑煤,煤炭开采
4871,600123,兰花科创,煤炭开采
4872,600157,永泰能源,煤炭开采
4873,600188,兖州煤业,煤炭开采
4874,600348,阳泉煤业,煤炭开采
4875,600395,盘江股份,煤炭开采
4876,600397,安源煤业,煤炭开采
4877,600403,*ST大有,煤炭开采
4878,600408,安泰集团,煤炭开采
4879,600508,上海能源,煤炭开采
4880,600546,山煤国际,煤炭开采
4881,600725,ST云维,煤炭开采
4882,600740,山西焦化,煤炭开采
4883,600758,红阳能源,煤炭开采
4884,600792,云煤能源,煤炭开采
4885,600971,恒源煤电,煤炭开采
4886,600997,开滦股份,煤炭开采
4887,601001,大同煤业,煤炭开采
4888,601011,宝泰隆,煤炭开采
4889,601015,陕西黑猫,煤炭开采
4890,601088,中国神华,煤炭开采
4891,601101,昊华能源,煤炭开采
4892,601225,陕西煤业,煤炭开采
4893,601666,平煤股份,煤炭开采
4894,601699,潞安环能,煤炭开采
4895,601898,中煤能源,煤炭开采
4896,601918,新集能源,煤炭开采
4897,603113,金能科技,煤炭开采
4898,000552,靖远煤电,煤炭开采
4899,000571,新大洲Ａ,煤炭开采
4900,000723,美锦能源,煤炭开采
4901,000780,*ST平能,煤炭开采
4902,000937,冀中能源,煤炭开采
4903,000968,蓝焰控股,煤炭开采
4904,000983,西山煤电,煤炭开采
4905,002128,露天煤业,煤炭开采
4906,600070,浙江富润,纺织服装
4907,600107,美尔雅,纺织服装
4908,600137,浪莎股份,纺织服装
4909,600146,商赢环球,纺织服装
4910,600152,维科精华,纺织服装
4911,600156,华升股份,纺织服装
4912,600177,雅戈尔,纺织服装
4913,600220,江苏阳光,纺织服装
4914,600232,金鹰股份,纺织服装
4915,600233,圆通速递,纺织服装
4916,600272,开开实业,纺织服装
4917,600273,嘉化能源,纺织服装
4918,600295,鄂尔多斯,纺织服装
4919,600370,三房巷,纺织服装
4920,600398,海澜之家,纺织服装
4921,600400,红豆股份,纺织服装
4922,600448,华纺股份,纺织服装
4923,600483,福能股份,纺织服装
4924,600493,凤竹纺织,纺织服装
4925,600510,黑牡丹,纺织服装
4926,600626,申达股份,纺织服装
4927,600630,龙头股份,纺织服装
4928,600689,上海三毛,纺织服装
4929,600735,新华锦,纺织服装
4930,600745,闻泰科技,纺织服装
4931,600757,长江传媒,纺织服装
4932,600851,海欣股份,纺织服装
4933,600884,杉杉股份,纺织服装
4934,600987,航民股份,纺织服装
4935,601339,百隆东方,纺织服装
4936,601566,九牧王,纺织服装
4937,601599,鹿港文化,纺织服装
4938,601718,际华集团,纺织服装
4939,603001,奥康国际,纺织服装
4940,603116,红蜻蜓,纺织服装
4941,603157,拉夏贝尔,纺织服装
4942,603196,日播时尚,纺织服装
4943,603238,诺邦股份,纺织服装
4944,603365,水星家纺,纺织服装
4945,603477,振静股份,纺织服装
4946,603518,维格娜丝,纺织服装
4947,603555,贵人鸟,纺织服装
4948,603557,起步股份,纺织服装
4949,603558,健盛集团,纺织服装
4950,603608,天创时尚,纺织服装
4951,603665,康隆达,纺织服装
4952,603808,歌力思,纺织服装
4953,603839,安正时尚,纺织服装
4954,603877,太平鸟,纺织服装
4955,603889,新澳股份,纺织服装
4956,603908,牧高笛,纺织服装
4957,603958,哈森股份,纺织服装
4958,000018,神州长城,纺织服装
4959,000045,深纺织Ａ,纺织服装
4960,000158,常山北明,纺织服装
4961,000301,东方市场,纺织服装
4962,000518,四环生物,纺织服装
4963,000529,广弘控股,纺织服装
4964,000611,天首发展,纺织服装
4965,000681,视觉中国,纺织服装
4966,000726,鲁 泰Ａ,纺织服装
4967,000779,三毛派神,纺织服装
4968,000810,创维数字,纺织服装
4969,000813,德展健康,纺织服装
4970,000850,华茂股份,纺织服装
4971,000902,新洋丰,纺织服装
4972,000955,欣龙控股,纺织服装
4973,000971,高升控股,纺织服装
4974,000982,*ST 中绒,纺织服装
4975,002003,伟星股份,纺织服装
4976,002029,七 匹 狼,纺织服装
4977,002034,旺能环境,纺织服装
4978,002036,联创电子,纺织服装
4979,002042,华孚时尚,纺织服装
4980,002044,美年健康,纺织服装
4981,002070,*ST众和,纺织服装
4982,002072,凯瑞德,纺织服装
4983,002083,孚日股份,纺织服装
4984,002087,新野纺织,纺织服装
4985,002098,浔兴股份,纺织服装
4986,002127,南极电商,纺织服装
4987,002144,宏达高科,纺织服装
4988,002154,报 喜 鸟,纺织服装
4989,002193,如意集团,纺织服装
4990,002239,奥特佳,纺织服装
4991,002269,美邦服饰,纺织服装
4992,002291,星期六,纺织服装
4993,002293,罗莱生活,纺织服装
4994,002327,富安娜,纺织服装
4995,002394,联发股份,纺织服装
4996,002397,梦洁股份,纺织服装
4997,002404,嘉欣丝绸,纺织服装
4998,002425,凯撒文化,纺织服装
4999,002485,希努尔,纺织服装
5000,002486,嘉麟杰,纺织服装
5001,002494,华斯股份,纺织服装
5002,002503,搜于特,纺织服装
5003,002516,旷达科技,纺织服装
5004,002517,恺英网络,纺织服装
5005,002563,森马服饰,纺织服装
5006,002569,步森股份,纺织服装
5007,002612,朗姿股份,纺织服装
5008,002634,棒杰股份,纺织服装
5009,002640,跨境通,纺织服装
5010,002656,摩登大道,纺织服装
5011,002674,兴业科技,纺织服装
5012,002687,乔治白,纺织服装
5013,002699,美盛文化,纺织服装
5014,002761,多喜爱,纺织服装
5015,002762,金发拉比,纺织服装
5016,002763,汇洁股份,纺织服装
5017,002776,柏堡龙,纺织服装
5018,002780,三夫户外,纺织服装
5019,002832,比音勒芬,纺织服装
5020,002875,安奈儿,纺织服装
5021,300005,探路者,纺织服装
5022,300526,中潜股份,纺织服装
5023,300577,开润股份,纺织服装
5024,300591,万里马,纺织服装
5025,300658,延江股份,纺织服装
5026,600001,邯郸钢铁,钢铁
5027,600005,武钢股份,钢铁
5028,600010,包钢股份,钢铁
5029,600019,宝钢股份,钢铁
5030,600022,山东钢铁,钢铁
5031,600102,莱钢股份,钢铁
5032,600117,西宁特钢,钢铁
5033,600126,杭钢股份,钢铁
5034,600231,凌钢股份,钢铁
5035,600282,南钢股份,钢铁
5036,600295,鄂尔多斯,钢铁
5037,600307,酒钢宏兴,钢铁
5038,600357,承德钒钛,钢铁
5039,600399,抚顺特钢,钢铁
5040,600507,方大特钢,钢铁
5041,600516,方大炭素,钢铁
5042,600569,安阳钢铁,钢铁
5043,600581,八一钢铁,钢铁
5044,600608,*ST沪科,钢铁
5045,600782,新钢股份,钢铁
5046,600784,鲁银投资,钢铁
5047,600808,马钢股份,钢铁
5048,600894,广日股份,钢铁
5049,601003,柳钢股份,钢铁
5050,601005,*ST重钢,钢铁
5051,603878,武进不锈,钢铁
5052,000569,长城股份,钢铁
5053,000629,*ST钒钛,钢铁
5054,000708,大冶特钢,钢铁
5055,000709,河钢股份,钢铁
5056,000717,韶钢松山,钢铁
5057,000761,本钢板材,钢铁
5058,000778,新兴铸管,钢铁
5059,000825,太钢不锈,钢铁
5060,000898,鞍钢股份,钢铁
5061,000906,浙商中拓,钢铁
5062,000932,*ST华菱,钢铁
5063,000959,首钢股份,钢铁
5064,002075,沙钢股份,钢铁
5065,002110,三钢闽光,钢铁
5066,002318,久立特材,钢铁
5067,002443,金洲管道,钢铁
5068,002478,常宝股份,钢铁
5069,002756,永兴特钢,钢铁
5070,600060,海信电器,视听器材
5071,600839,四川长虹,视听器材
5072,600870,厦华电子,视听器材
5073,603996,中新科技,视听器材
5074,000016,深康佳Ａ,视听器材
5075,000100,TCL 集团,视听器材
5076,000801,四川九洲,视听器材
5077,000810,创维数字,视听器材
5078,002052,同洲电子,视听器材
5079,002420,毅昌股份,视听器材
5080,002429,兆驰股份,视听器材
5081,002519,银河电子,视听器材
5082,002848,高斯贝尔,视听器材
5083,600127,金健米业,农产品加工
5084,600191,华资实业,农产品加工
5085,600251,冠农股份,农产品加工
5086,600298,安琪酵母,农产品加工
5087,600737,中粮糖业,农产品加工
5088,600873,梅花生物,农产品加工
5089,600962,国投中鲁,农产品加工
5090,000639,西王食品,农产品加工
5091,000893,东凌国际,农产品加工
5092,000911,南宁糖业,农产品加工
5093,000930,中粮生化,农产品加工
